DemDexc	AemDexc	E	T
-307.1	69.3438	-1.1882	26.3
43.6	-45.0375	2.1258	26.35
23.8	148.2625	0.9108	26.400000000000002
56.4	103.0437	0.7422	26.450000000000003
32.5	-4.5188	-0.6622	26.500000000000004
-147.4	5.4563	-0.2959	26.55
11.35	59.625	0.8957	26.6
-129.5	37.1125	-1.8114	26.650000000000002
14.45	92.3125	0.9129	26.700000000000003
3.1	98.0875	0.9813	26.750000000000004
-11.55	34.6625	1.2399	26.8
-36.6	-58.4563	0.7139	26.85
-66.55	-13.7312	0.1505	26.900000000000002
-57.15	53.0125	2.4032	26.950000000000003
-63.3	79.475	1.7941	27.000000000000004
-62.65	-51.9	0.5483	27.05
35.7	57.2625	0.7148	27.1
140.7	-12.725	-0.465	27.150000000000002
240.1	65.4125	0.2232	27.200000000000003
-26.25	56.975	1.3592	27.250000000000004
-129.1	83.2	5.1534	27.3
105.3	-57.0312	15.4205	27.35
-47.3	82.425	1.4829	27.400000000000002
-149.2	103.6	4.0869	27.450000000000003
23.3	112.4062	0.8873	27.500000000000004
-78.35	50.2312	5.2519	27.55
-171.95	-44.4125	0.2087	27.6
560.0	-107.3062	-0.9456	27.650000000000002
347.7	38.2812	0.0166	27.700000000000003
204.85	39.975	0.1369	27.750000000000004
361.45	102.55	0.2344	27.8
510.45	3.2875	-0.1847	27.85
234.35	-32.2688	-0.6561	27.900000000000002
399.15	32.5312	-0.0318	27.950000000000003
565.9	108.0063	0.1315	28.000000000000004
332.25	113.1938	0.2863	28.05
646.7	64.8125	0.0004	28.1
493.0	28.4563	-0.0758	28.150000000000002
-6.2	165.775	1.0229	28.200000000000003
180.65	7.9375	-0.1031	28.250000000000004
-0.35	39.9	1.0053	28.3
-11.05	147.4125	1.0467	28.35
141.7	43.6	0.2571	28.400000000000002
15.95	242.4812	0.9618	28.450000000000003
93.3	47.3062	0.4042	28.500000000000004
-75.3	77.425	2.1359	28.55
-184.0	2.5562	-0.2343	28.6
-72.7	56.5938	3.1547	28.650000000000002
-197.15	-103.5375	0.4147	28.700000000000003
-177.15	98.5188	11.6891	28.750000000000004
191.95	-68.575	-3.2033	28.8
-231.75	-33.2312	0.0674	28.85
-136.1	-0.8313	-0.1855	28.900000000000002
422.65	-51.5125	-0.5868	28.950000000000003
153.6	124.5125	0.5422	29.000000000000004
-4.7	29.7875	1.1028	29.05
180.2	26.775	0.0749	29.1
422.6	13.5562	-0.1277	29.150000000000002
349.7	30.1625	-0.0234	29.200000000000003
-12.35	-13.8562	0.6301	29.250000000000004
-30.05	21.1	3.9679	29.3
-60.45	30.5938	99.3593	29.35
69.5	-39.7188	9.3925	29.400000000000002
382.4	-33.0875	-0.4511	29.450000000000003
-124.95	30.875	-1.3725	29.500000000000004
-10.55	67.6562	1.1015	29.55
105.2	21.3625	0.1466	29.6
-72.1	21.1375	-1.9009	29.650000000000002
167.0	-6.0875	-0.2944	29.700000000000003
105.05	148.6937	0.6868	29.750000000000004
30.4	59.2438	0.755	29.8
199.15	80.1312	0.3351	29.85
-127.1	106.5188	2.7748	29.900000000000002
64.35	63.7375	0.5974	29.950000000000003
276.7	102.2812	0.3101	30.000000000000004
140.1	-6.4	-0.3207	30.05
-241.65	95.5063	-4.7266	30.1
97.2	-7.1187	-0.4059	30.150000000000002
128.45	-43.925	-2.7966	30.200000000000003
54.25	12.4	0.1765	30.250000000000004
-18.5	91.5437	1.1349	30.3
97.2	118.9062	0.6518	30.35
-86.4	-54.2063	0.4678	30.400000000000002
-21.45	3.275	-0.7275	30.450000000000003
-161.8	157.5938	2.2658	30.500000000000004
202.5	39.0437	0.134	30.55
-92.65	72.3438	3.1365	30.6
143.8	-36.1875	-1.416	30.650000000000002
148.7	1.7125	-0.173	30.700000000000003
31.15	1.5938	-0.0886	30.750000000000004
-184.15	-47.2188	0.2068	30.8
23.8	41.4875	0.7325	30.85
55.9	-55.4062	2.2216	30.900000000000002
-64.8	54.525	2.7573	30.950000000000003
-9.9	39.375	1.1725	31.000000000000004
111.55	63.9312	0.4409	31.05
62.8	35.9688	0.4407	31.1
123.5	22.5	0.1205	31.150000000000002
163.35	-48.8062	-1.9819	31.200000000000003
-98.8	-86.625	0.5642	31.250000000000004
-242.7	-13.4062	-0.0806	31.3
202.55	109.2125	0.4226	31.35
-0.95	14.425	1.0409	31.400000000000002
-69.05	124.6687	1.4596	31.450000000000003
-2.7	-9.1938	0.8464	31.500000000000004
113.9	87.3313	0.5263	31.55
34.85	68.2	0.7558	31.6
-20.15	-19.55	0.5919	31.650000000000002
-83.85	26.0312	-2.1654	31.700000000000003
88.0	-29.9625	-2.7614	31.750000000000004
-44.95	-27.2375	0.4575	31.8
-58.35	72.875	1.8011	31.85
-42.05	35.175	2.783	31.900000000000002
-99.95	-18.7812	0.1278	31.950000000000003
-242.6	85.1625	-3.0279	32.0
-117.4	-25.1062	0.1595	32.05
99.95	7.4563	-0.0442	32.1
31.15	74.3188	0.7921	32.15
-77.05	30.45	-4.7251	32.199999999999996
-18.3	79.225	1.1567	32.25
-70.0	-20.1375	0.2383	32.3
8.85	-26.5	1.2405	32.35
201.05	16.0562	-0.0347	32.4
201.25	22.7	0.0209	32.449999999999996
-235.85	-36.0375	0.0809	32.5
-129.6	-13.1125	0.002	32.55
-95.95	16.1125	-0.8068	32.6
-124.35	39.6875	-2.3178	32.65
53.7	98.2563	0.7425	32.699999999999996
23.3	-57.9125	1.3022	32.75
-210.1	104.1375	-137.1479	32.8
-55.2	35.9438	4.9694	32.85
-140.25	161.8438	1.9175	32.9
21.15	81.7312	0.8625	32.949999999999996
37.7	83.5188	0.779	33.0
111.6	82.2812	0.5151	33.05
26.65	106.2188	0.8662	33.1
79.1	17.3062	0.1653	33.15
-71.8	-54.1125	0.5214	33.199999999999996
-188.05	86.3687	-13.737	33.25
-163.1	171.025	2.0937	33.3
